topic_title,topic_url,post_author,post_body,thread_author
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody""><span style=""font-weight: bold""><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/UsbWebserver-libgen.7z"" class=""postlink"">UsbWebserver-libgen.7z</a> (50 MB)</span> <span style=""color: red"">(Updated)</span><br>(Фактически на всех связях к dropbox то же самое, я только обновляю файл.)<br><br>И теперь есть руководство на английском языке: <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""><br><span style=""font-weight: bold""><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/UsbWebserver-libgen-manual.7z"" class=""postlink"">UsbWebserver-libgen-manual.7z</a> (1.5 MB)</span><br>Пожалуйста прочитайте и сделайте любые предложения. Также, если кто - то может перевести руководство на русском языке. (Мой английский не самый лучший также.)</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,SergeevVN,"<div class=""postbody""><div class=""quotetitle"">karl_karlsson wrote:</div><div class=""quotecontent""><span style=""font-weight: bold""><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/UsbWebserver-libgen.rar"" class=""postlink"">UsbWebserver-libgen.rar</a> (50 MB)</span> <span style=""color: red"">(Updated)</span><br>(Фактически на всех связях к dropbox то же самое, я только обновляю файл.)<br><br>И теперь есть руководство на английском языке: <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""><br><span style=""font-weight: bold""><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/UsbWebserver-libgen-manual.rar"" class=""postlink"">UsbWebserver-libgen-manual.rar</a> (1.5 MB)</span><br>Пожалуйста прочитайте и сделайте любые предложения. Также, если кто - то может перевести руководство на русском языке. (Мой английский не самый лучший также.)</div><br><br>Чего то не работает открытие файла. Тыкаю на нужную книгу а в ответ получаю: <br><br><br>Warning: include(confdb.php) [function.include]: failed to open stream: No such file or directory in F:\gen.lib.rus.ec\Root\get.php on line 3<br><br>Warning: include() [function.include]: Failed opening 'confdb.php' for inclusion (include_path='.;C:\php5\pear') in F:\gen.lib.rus.ec\Root\get.php on line 3<br><br>Notice: Undefined offset: 1 in F:\gen.lib.rus.ec\Root\get.php on line 18<br>File not found!<br>Please, report to the administrator.</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody""><span style=""font-weight: bold"">SergeevVN</span><br><span style=""font-weight: bold"">UsbWebserver\Root\conf.php</span> должен быть отредактирован, чтобы указать на папку книг. <br>Если ваши книги находятся в <span style=""font-weight: bold"">F:\gen.lib.rus.ec\Root\repository</span>, то ваш <span style=""font-weight: bold"">conf.php</span> файл должен быть:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">&lt;?php<br>   $filesep = '/';<br>   $repository = 'repository';<br>   <br>   $repodirs = array(<br>      '0-150000' =&gt; 'F:\gen.lib.rus.ec\Root\repository' ,<br>      );<br>   $maxlines = 25;<br>?&gt;</div></div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody""><span style=""font-weight: bold"">SergeevVN</span><br><br><span style=""color: green""><span style=""font-weight: bold"">Файлы обновлены.<br>Пожалуйста проверьте снова, теперь все должно быть в порядке.</span></span><br><br>Если вы интересуетесь:<br><br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;"">Работает в моем компьютере, но когда я открыл <span style=""font-weight: bold"">error.log</span> Apache, ошибка была здесь.<br><span style=""font-weight: bold"">\UsbWebserver\Root\get.php</span><br>Ряд 3:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">include 'confdb.php';</div><br>должен быть удален.<br><span style=""color: green""><span style=""font-weight: bold"">Отредактировал все теперь:</span></span><br>Если вы помещаете книги в подпапку <span style=""font-weight: bold"">repository</span> в <span style=""font-weight: bold"">Root</span>, вы не должны редактировать ничего. Можете переименовать папку <span style=""font-weight: bold"">UsbWebserver</span> как хотите. Также ее местоположение может быть произвольным.<br><span style=""font-weight: bold"">\UsbWebserver\Root\conf.php</span><br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">&lt;?php<br>   $filesep = '/';<br>   $repository = 'repository';<br>   <br>   $repodirs = array(<br>      '0-200000' =&gt; '.\repository' ,<br>      '' =&gt; ''<br>      );<br>   $maxlines = 25;<br>?&gt;</div></div></div></div></div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,SergeevVN,"<div class=""postbody"">ок. спасибо, вечером скачаю проверю.</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,s166,"<div class=""postbody"">Кто-нибудь пробовал UsbWebserver. Работает?</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody"">Конечно, работает. <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""><br>У меня нет всех книг, из-за нехватки дискового пространства. Но на книгах, которыйх у меня есть (колхоз и часть мехмата) все, работает.<br>Есть также руководство с картинами. Но оно написано на английском языке.</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,s166,"<div class=""postbody"">А у меня почему-то к сожалению не работает. Поисковый запрос выполняется, а когда нажимаешь на результат поиска, то пишет что не может загрузить файл. Но можно использовать эту программу как поисковую систему.</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody"">Если вы помещаете книги в подпапку <span style=""font-weight: bold"">repository</span> в <span style=""font-weight: bold"">Root</span>, вы не должны редактировать ничего. Можете переименовать папку <span style=""font-weight: bold"">UsbWebserver</span> как хотите. Также ее местоположение может быть произвольным.<br>Иначе <span style=""font-weight: bold"">UsbWebserver\Root\conf.php</span> должен быть отредактирован, чтобы указать на папку книг.<br>Для примеров о том, как сделать это, пожалуйста смотрите на предыдущие сообщения.<br>Файлы в LibGen называют к их MD5 хешаам, без расширений. Но они открываются правильно в браузере.</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,s166,"<div class=""postbody"">К сожалению в браузере не открываются, наверно у меня какие-нибудь не те настройки Internet Explorer'а. А еще у кого-нибудь программа работает (или не работает)?</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody"">Пожалуйста дайте содержание этих двух файлов:<br><span style=""font-weight: bold"">\UsbWebserver\Apache\logs\</span><br><span style=""color: green""><span style=""font-weight: bold"">error.log</span><br><span style=""font-weight: bold"">access.log</span></span><br>Это поможет определить, где ошибка - на сервере или в браузере.</div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,s166,"<div class=""postbody"">error.log<br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;"">[Fri Dec 18 20:51:11 2009] [notice] Digest: generating secret for digest authentication ...<br>[Fri Dec 18 20:51:11 2009] [notice] Digest: done<br>[Fri Dec 18 20:51:11 2009] [notice] Apache/2.2.0 (Win32) PHP/5.2.4 configured -- resuming normal operations<br>[Fri Dec 18 20:51:11 2009] [notice] Server built: Dec 30 2005 21:24:41<br>[Fri Dec 18 20:51:11 2009] [notice] Parent: Created child process 2700<br>[Fri Dec 18 20:51:13 2009] [notice] Digest: generating secret for digest authentication ...<br>[Fri Dec 18 20:51:13 2009] [notice] Digest: done<br>[Fri Dec 18 20:51:13 2009] [notice] Child 2700: Child process is running<br>[Fri Dec 18 20:51:13 2009] [notice] Child 2700: Acquired the start mutex.<br>[Fri Dec 18 20:51:13 2009] [notice] Child 2700: Starting 250 worker threads.<br>[Fri Dec 18 20:51:13 2009] [notice] Child 2700: Starting thread to listen on port 8080.<br>[Fri Dec 18 20:52:04 2009] [error] [client 127.0.0.1] PHP Notice:  Undefined offset:  1 in G:\\UsbWebserver\\Root\\get.php on line 20, referer: <!-- m --><a class=""postlink"" href=""http://localhost:8080/search?req=%D0%B3%D0%BE%D0%BD%D1%81%D0%B0%D0%BB%D0%B5%D1%81"">http://localhost:8080/search?req=%D0%B3 ... 0%B5%D1%81</a><!-- m --></div></div></div><br>access.log<br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;"">127.0.0.1 - - [18/Dec/2009:20:51:19 +0300] ""GET / HTTP/1.1"" 200 3168<br>127.0.0.1 - - [18/Dec/2009:20:52:01 +0300] ""GET /search?req=%D0%B3%D0%BE%D0%BD%D1%81%D0%B0%D0%BB%D0%B5%D1%81 HTTP/1.1"" 200 7633<br>127.0.0.1 - - [18/Dec/2009:20:52:04 +0300] ""GET /get?md5=033F9AF86DC1ADD730105351FE7C5AC1 HTTP/1.1"" 206 12257401</div></div></div></div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,karl_karlsson,"<div class=""postbody"">Если книги находятся в стандартном положении, вы надо иметь файл:<br><span style=""font-weight: bold"">033F9AF86DC1ADD730105351FE7C5AC1</span><br>в папке<br><span style=""font-weight: bold"">UsbWebserver\Root\repository\46000</span><br><br>У книги есть ID 46418 в базе данных и происходит из спецхрана библиотеки Homelab (homelab SpecialStorageLocation).<br><br>См. структуру папки и имен книг здесь (0 -- 113 000):<br><!-- m --><a class=""postlink"" href=""ftp://free-books.dontexist.com/genesis/!Repository0/"">ftp://free-books.dontexist.com/genesis/!Repository0/</a><!-- m --><br>и здесь (114 000 -- 164 000):<br><!-- m --><a class=""postlink"" href=""ftp://free-books.dontexist.com/genesis/!Repository/"">ftp://free-books.dontexist.com/genesis/!Repository/</a><!-- m --><br><br><a href=""http://www.onlinedisk.ru/view/296898/ScreenShot00038.png"" class=""postlink""><img src=""http://www.onlinedisk.ru/cache/1b176365fc5bfb8bde5ad4999640c9d5"" alt=""Image""></a><br><br>И вот сама книга с правильным именем файла:<br><!-- m --><a class=""postlink"" href=""ftp://free-books.dontexist.com/genesis/!Repository0/46000/033f9af86dc1add730105351fe7c5ac1"">ftp://free-books.dontexist.com/genesis/ ... 51fe7c5ac1</a><!-- m --></div>",karl_karlsson
Портабельный либген на базе UsbWebserver,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=607,s166,"<div class=""postbody"">Книга есть. Не открывается в Internet Explorer.<br><img src=""http://pic.ipicture.ru/uploads/091221/SaMTrXnJhO.jpg"" alt=""Image""></div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,karl_karlsson,"<div class=""postbody"">Вот USBWebserver + работающий код для базы научных статей (пока частично):<br><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Journals.7z"" class=""postlink""><span style=""font-weight: bold"">Journals.7z</span></a> (~20 МБ)<br>База имеет только первых ~10 000 записей.<br><br>For the manual and database installation look through the instructions for the analogous software here: <span style=""font-weight: bold""><a href=""http://genofond.org/viewtopic.php?p=5346#p5346"" class=""postlink"">Портабельный либген на базе UsbWebserver</a></span>.</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody"">Спасибо <span style=""font-weight: bold"">karl_karlsson</span> !<br>Поиск работает, буду пробовать импортировать полную базу, точнее перенёс часть файлов в свою версию с полной базой. Все работает отлично, поиск и по doi и авторам и названию.</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody"">Bill_G почему-то перестал работать поиск, и также ссылки по буквам</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody"">Для статей можно использовать <a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Journals.7z"" class=""postlink""><span style=""font-weight: bold"">Journals.7z</span></a> , только надо обновить базу(процесс долгий минимум 6 часов на hdd с интерфейсом sas)</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent"">Для статей можно использовать <a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Journals.7z"" class=""postlink""><span style=""font-weight: bold"">Journals.7z</span></a> , только надо обновить базу(процесс долгий минимум 6 часов на hdd с интерфейсом sas)</div><br>а чего это такое?<br><br>то ли битый, то ли мой рар не открывает. Можете плиз рар сделать?</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent"">Для статей можно использовать <a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Journals.7z"" class=""postlink""><span style=""font-weight: bold"">Journals.7z</span></a> , только надо обновить базу(процесс долгий минимум 6 часов на hdd с интерфейсом sas)</div><br>а чего это такое?<br><br>то ли битый, то ли мой рар не открывает. Можете плиз рар сделать?</div><br>Это usbwebserver, собранный karl_karlson, залил на фтп в зип <!-- m --><a class=""postlink"" href=""ftp://libgen.org/!upload/regidrer/Journals.zip"">ftp://libgen.org/!upload/regidrer/Journals.zip</a><!-- m --></div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent"">Для статей можно использовать <a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Journals.7z"" class=""postlink""><span style=""font-weight: bold"">Journals.7z</span></a> , только надо обновить базу(процесс долгий минимум 6 часов на hdd с интерфейсом sas)</div><br>а чего это такое?<br><br>то ли битый, то ли мой рар не открывает. Можете плиз рар сделать?</div><br>Это usbwebserver, собранный karl_karlson, залил на фтп в зип <!-- m --><a class=""postlink"" href=""ftp://libgen.org/!upload/regidrer/Journals.zip"">ftp://libgen.org/!upload/regidrer/Journals.zip</a><!-- m --></div><br>а это выкладывалось куда-нибудь в топики? Я что-то не припомню. Может сделать отдельный топик в журналах? Люди же сразу захотят.<br><br>А где базу для журналов брать? У мну прога из этого архива падает, видимо когда пытается а базе подключиться, точнее не знаю: окошко синее вижу, но она сразу падает, окошко остаётся правда. Т.е. какой-то отдельный поток или процесс рушится.<br><img src=""http://img825.imageshack.us/img825/2118/25623560.png"" alt=""Image""></div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,bookwarrior,"<div class=""postbody"">а, вот: ошибка возникает при попытке запуска сервера Apache, то же самое, когда кнопку START для него нажимаешь с интерфейса.</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody"">Это обсуждалось в <!-- l --><a class=""postlink-local"" href=""http://genofond.org/viewtopic.php?f=9&amp;t=6428&amp;start=350"">viewtopic.php?f=9&amp;t=6428&amp;start=350</a><!-- l --> ,а базу лучше импортировать как в мануале для usbwebserver для книг <!-- m --><a class=""postlink"" href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/UsbWebserver-libgen-manual.7z"">http://dl.dropbox.com/u/3097273/Library ... -manual.7z</a><!-- m --> ,<br>Usbwebserver должен быть запущен --<br>1. Navigate to \UsbWebserver\Mysql\bin.<br>2. Copy the sql file to \UsbWebserver\Mysql\bin and name it import.sql.<br>3. Double click on import.bat<br><br><br>Лучше, конечно, новый топик</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent"">Лучше, конечно, новый топик</div>перенёс, занёс в карту сайта.</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,are,"<div class=""postbody""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent"">Это обсуждалось в <!-- l --><a class=""postlink-local"" href=""http://genofond.org/viewtopic.php?f=9&amp;t=6428&amp;start=350"">viewtopic.php?f=9&amp;t=6428&amp;start=350</a><!-- l --> ,а базу лучше импортировать как в мануале для usbwebserver для книг <!-- m --><a class=""postlink"" href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/UsbWebserver-libgen-manual.7z"">http://dl.dropbox.com/u/3097273/Library ... -manual.7z</a><!-- m --> ,<br>Usbwebserver должен быть запущен --<br>1. Navigate to \UsbWebserver\Mysql\bin.<br>2. Copy the sql file to \UsbWebserver\Mysql\bin and name it import.sql.<br>3. Double click on import.bat<br><br>Лучше, конечно, новый топик</div><br><br>а еще лучше, если эти линки будут не в публичной части сайта !!!</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,bookwarrior,"<div class=""postbody"">а как люди тогда использовать будут?</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody"">Компромиссное решение, убрать линк на db, кому нужно тот знает или спросит<br><br>ps из сообщения are удалить линк нет прав</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,bookwarrior,"<div class=""postbody"">удалил.<br><br>Блин, из меня очень-очень херовый конспиратор на уровне сокрытия сообщений. Я не понимаю, как нам двойную жизнь вести, потому что всё перемешано.</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,are,"<div class=""postbody"">спасибо!<br>лучше жизнь вести одинарную. в андеграунде.</div>",karl_karlsson
"Scientific Article Search on USB: Win, stand-alone, portable",http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6721,regidrer,"<div class=""postbody""><div class=""quotetitle"">karl_karlsson wrote:</div><div class=""quotecontent"">Вот USBWebserver + работающий код для базы научных статей (пока частично):<br><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Journals.7z"" class=""postlink""><span style=""font-weight: bold"">Journals.7z</span></a> (~20 МБ)<br>База имеет только первых ~10 000 записей.<br></div><br>Karl_karlson<br>Обновите пожалуйста код, у меня почему-то не срабатывает новый init.php <img src=""./images/smilies/icon_e_ugeek.gif"" alt="":ugeek:"" title=""Uber Geek""></div>",karl_karlsson
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=50&t=6770,bookwarrior,"<div class=""postbody"">да, немного неожиданно, но похоже это так:<br>- на DocumentExpress вообще не удалось получить преимущества в размере;<br>- на Adobe Acrobat получилось выиграть лишь 2.5%.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=50&t=6770,bookwarrior,"<div class=""postbody"">друзья, у нас могла бы появиться возможность перенести музыкальный проект в Usenet при условии, что все файлы с него будут собраны. Можно попросить кого-нибудь из вас связаться с автором проекта и обрисовать возможности? Хотя бы выяснить, как он относится к тому, чтобы раздать свою базу, коды, ссылки на файлы - это самое важное. Если нет - не беда, просто нужно бы выяснить.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=50&t=6770,Tomoe,"<div class=""postbody"">Вот ещё ссылка по теме, которую можно добавить в ""Результаты обсуждения"":<br><br><!-- m --><a class=""postlink"" href=""http://wwww.nutyzafree.pl/"">http://wwww.nutyzafree.pl/</a><!-- m --><br><br>(""Darmowe nuty na pianino"" :)<br><br><br>Если вы когда-нибудь спустя десятилетия находили ноты песни, которую до безумия любили в детстве, вы меня поймёте ^_^ Так что проверил -- работает.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=50&t=6770,bookwarrior,"<div class=""postbody"">там только 389 произведений, негусто... скорее всего это есть на тех двух ресурсах, параметры первого из них: 315.913 sheet music and scores. Т.е. в ~1000 раз больше</div>",bookwarrior
TeX/LaTeX и MS Office,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=125&t=6734,are,"<div class=""postbody"">в латехе можно делать разные вещи. Есть пакеты, как например arrayjob, которые реализуют массивы, циклы. Этого уже практически достаточно, чтобы больше не пользоваться фортраном :) Mожно читать внешние файлы и т.д. Ведь сам латех, например, создает в процессе работы внешние файлы и потом читает их.</div>",are
TeX/LaTeX и MS Office,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=125&t=6734,bookwarrior,"<div class=""postbody"">у меня вот простая на фоне обсуждаемого задача: сделать вывод ISBN: 323232323 так, чтобы 323232323 рисовалось, как гиперссылка. Всё. Мучаюсь как последний негор, не могу сделать. Пример самого лучшего кода на тему я приводил здесь: <!-- l --><a class=""postlink-local"" href=""http://genofond.org/viewtopic.php?p=29801#p29801"">viewtopic.php?p=29801#p29801</a><!-- l --><br><br>Улучшить его не удалось, чтобы помимо других линков он ещё и ISBN рисовал ссылкой, также, как он делает для DOI, например.</div>",are
TeX/LaTeX и MS Office,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=125&t=6734,Igor_R,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Можете развернуть задачу: какие ограничения на выбор средств и т.п.? Потому что легче наваять внешний препроцессор на человеческом языке, ну хоть php, который делал бы, что надо, до выполнения латекса, а латекс подхватывал бы готовый *.tex, сгенерированный препроцессором, и все дела.</div><br>из ограничений только то что это зараза, хоть и гибкая, но для того чтобы узнать как реализовать хотябы малую часть этой гибкости, надо много много раз подпрыгнуть.<br>Про внешнюю программу думаю, пока стадия ""глаза боятся"".</div>",are
TeX/LaTeX и MS Office,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=125&t=6734,bookwarrior,"<div class=""postbody"">чем гибче зараза, тем больше она - червяк.</div>",are
TeX/LaTeX и MS Office,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=100&t=6734,karl_karlsson,"<div class=""postbody"">Люди вопросов качества все чаще и чаще игнорируют, поэтому и сегодня получаются такие книги, что грустно на них смотреть.<br><br>Сразу примеры.<br><!-- m --><a class=""postlink"" href=""http://libgen.org/book/index.php?md5=D43CE6B42C59D4F9CA157E164ED6D81C"">http://libgen.org/book/index.php?md5=D4 ... 164ED6D81C</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://libgen.org/book/index.php?md5=B9E71E06AB65EDAB31FF690E4E68428A"">http://libgen.org/book/index.php?md5=B9 ... 0E4E68428A</a><!-- m --><br>Второе учебник Московского физико-технического института.<br>Ну это грустно, даже печально. <img src=""./images/smilies/icon_cry.gif"" alt="":cry:"" title=""Crying or Very Sad""><br><br>А вот что делал Гутенберг более чем 500 лет назад.<br><a href=""http://en.wikipedia.org/wiki/Gutenberg_Bible"" class=""postlink""><span style=""font-weight: bold"">Gutenberg Bible</span></a><br><img src=""http://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Gutenberg_Bible%2C_Lenox_Copy%2C_New_York_Public_Library%2C_2009._Pic_01.jpg/350px-Gutenberg_Bible%2C_Lenox_Copy%2C_New_York_Public_Library%2C_2009._Pic_01.jpg"" alt=""Image""></div>",karl_karlsson
TeX/LaTeX и MS Office,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=100&t=6734,bookwarrior,"<div class=""postbody"">karl_karlsson<br><br>мы закончим дискуссию с вами по этой теме на этой ноте.</div>",karl_karlsson
