content,link,title
"It’s in the air, and don’t tell us it’s not March 20 yet!  The spring is (almost) here, and it can be said with 100% certainty that it will be hitting Bushwick at any moment!  Bushwick is a great place to be once the weather gets warmer. It’s true that you might not notice that the trees are getting greener, mainly because there aren’t too many, but yet there are at least 10 awesome things one can do in our beloved Pigeon town…., ,Yeah, there might still be cobwebs and fake graves from Halloween; overturned buckets and disintegrating cardboard, moutains of dog poop, huge masses of leaves and probably a few beer cans, too. Soon you will be able to face the challenge of making it usable again, and THEN getting to enjoy the space., ,If you need an excuse to go out and enjoy the spring weather, take a walk in Bushwick and take photos of the best street art pieces you encounter., ,Throw a rooftop party! Don’t listen to people who tell you it’s a bit too soon. Just put on a thick sweater, and start looking forward to the amazing view of Manhattan skyline, the way you see it only from industrial Bushwick. Winter’s been kind, so hopefully spring will be gracious, too., ,Do you have a backyard? Win! Do you have a roof? Double win! Did you keep talking last year about your own cherry tomatoes, but you never actually planted anything? Call this year your ,and plant some basil too! You’ll have a , salad in no time!, ,Going for coffee or a drink? Deliberately choose a place with a courtyard. There isn’t that many of them in Bushwick, but trust us Kave at The Loom – totally worth it! Nothing beats drinking some of , from Kave, and chilling in their really clean, spacious, and social sprawling outdoor space. For colorful cocktail at a Bushwick back yard, check out ,!, ,This is not a joke! Mr. Softee is back. We recognized the mildly creepy tune yesterday between the noises of sirens, ran down to the street, only to see a happy crowd of kids following a Mr. Softee’s truck. If this isn’t an ultimate proof that spring is here, than nothing is!, , will be soon coming back to their regular Maria Hernandez Park and other locations! Fresh organic vegetables and fruits are the best! In the mean time, check out our , from the Market from last year., , ,Very soon, , will be starting weekly drum and dance circles, on Sunday afternoons at Maria Hernandez Park.  Join the man or just go by yourself, maybe others will join. Maybe try get some pocket money through busking. Take your guitar or flout, and get to work…, ,You don’t have to have your tacos sardine-style inside of the famous garage. You can now freely tear due to excessive amounts of salsa verde on your tacos, while standing on fresh air in front of your favorite taqueria; observe people coming in and out the Jefferson stop, and think how beautiful your life in Bushwick is….",http://bushwickdaily.com/2012/02/10-things-to-do-in-spring-bushwick/,10 Things to do in SPRING Bushwick
"It’s in the air, and don’t tell us it’s not March 20 yet!  The spring is (almost) here, and it can be said with 100% certainty that it will be hitting Bushwick at any moment!  Bushwick is a great place to be once the weather gets warmer. It’s true that you might not notice that the trees are getting greener, mainly because there aren’t too many, but yet there are at least 10 awesome things one can do in our beloved Pigeon town…., ,Yeah, there might still be cobwebs and fake graves from Halloween; overturned buckets and disintegrating cardboard, moutains of dog poop, huge masses of leaves and probably a few beer cans, too. Soon you will be able to face the challenge of making it usable again, and THEN getting to enjoy the space., ,If you need an excuse to go out and enjoy the spring weather, take a walk in Bushwick and take photos of the best street art pieces you encounter., ,Throw a rooftop party! Don’t listen to people who tell you it’s a bit too soon. Just put on a thick sweater, and start looking forward to the amazing view of Manhattan skyline, the way you see it only from industrial Bushwick. Winter’s been kind, so hopefully spring will be gracious, too., ,Do you have a backyard? Win! Do you have a roof? Double win! Did you keep talking last year about your own cherry tomatoes, but you never actually planted anything? Call this year your ,and plant some basil too! You’ll have a , salad in no time!, ,Going for coffee or a drink? Deliberately choose a place with a courtyard. There isn’t that many of them in Bushwick, but trust us Kave at The Loom – totally worth it! Nothing beats drinking some of , from Kave, and chilling in their really clean, spacious, and social sprawling outdoor space. For colorful cocktail at a Bushwick back yard, check out ,!, ,This is not a joke! Mr. Softee is back. We recognized the mildly creepy tune yesterday between the noises of sirens, ran down to the street, only to see a happy crowd of kids following a Mr. Softee’s truck. If this isn’t an ultimate proof that spring is here, than nothing is!, , will be soon coming back to their regular Maria Hernandez Park and other locations! Fresh organic vegetables and fruits are the best! In the mean time, check out our , from the Market from last year., , ,Very soon, , will be starting weekly drum and dance circles, on Sunday afternoons at Maria Hernandez Park.  Join the man or just go by yourself, maybe others will join. Maybe try get some pocket money through busking. Take your guitar or flout, and get to work…, ,You don’t have to have your tacos sardine-style inside of the famous garage. You can now freely tear due to excessive amounts of salsa verde on your tacos, while standing on fresh air in front of your favorite taqueria; observe people coming in and out the Jefferson stop, and think how beautiful your life in Bushwick is….",http://bushwickdaily.com/2012/02/10-things-to-do-in-spring-bushwick/,10 Things to do in SPRING Bushwick
"The remaining 500 openings in Bushwick last weekend had a common topic for discussion: ,We have , the potential impacts of having a fancy Chelsea gallery taking a slide on Bushwick DYI hippness , and ,, and then we discussed it once ,. It seems like all that remains is to acknowledge that they are here, and to hope that their presence will bring as many positive things as possible. Hopefully, they will acknowledge us back, make a studio visit here and there, and discover local emerging talent. Some of us were asking how does one even make them notice us? How does one network with art world celebrities? Well, we don’t know either. But here is what you definitely should not be doing:, Stare creepily at Marina Abramovič, because the fact she starred at you at , gives you enough of an excuse., When bumping into , in the bathroom, ask casually whether his barber takes hallucinogens., Give wrong directions to that middle-aged lady who is scared to death trying to navigate her GPS from Grattan to Knickerbocker crying she doesn’t even know where she is… Send her to Johnson Avenue for a l,., Demand a free can of Tecate from Luhring Augustine employee with British accent. Insist you need it to process the trippy installation!, , will surely reserve a spot for you among her Top 2012 if  you only perform that piece you’ve been practicing with your roommates in your loft. Yes, perform right there at the opening. Naturally, her friends are interested too., Ask that artsy middle aged French lady next to you at the opening to tell you stories about Henri Matisse when he was still alive., Just stand there. Be naked while at it., Wonder where all these old people came from and why they keep staring at all those numbers. Wonder aloud.,  The best way to get the attention of , is to steadily scream in a high pitched voice (we swear)., Stalk , home. For the future reference, you need to know where she lives., , ",http://bushwickdaily.com/2012/02/10-tips-how-not-to-network-with-the-luhring-augustine-crowd/,10 Tips: How NOT to Network with the Luhring Augustine Crowd
"The remaining 500 openings in Bushwick last weekend had a common topic for discussion: ,We have , the potential impacts of having a fancy Chelsea gallery taking a slide on Bushwick DYI hippness , and ,, and then we discussed it once ,. It seems like all that remains is to acknowledge that they are here, and to hope that their presence will bring as many positive things as possible. Hopefully, they will acknowledge us back, make a studio visit here and there, and discover local emerging talent. Some of us were asking how does one even make them notice us? How does one network with art world celebrities? Well, we don’t know either. But here is what you definitely should not be doing:, Stare creepily at Marina Abramovič, because the fact she starred at you at , gives you enough of an excuse., When bumping into , in the bathroom, ask casually whether his barber takes hallucinogens., Give wrong directions to that middle-aged lady who is scared to death trying to navigate her GPS from Grattan to Knickerbocker crying she doesn’t even know where she is… Send her to Johnson Avenue for a l,., Demand a free can of Tecate from Luhring Augustine employee with British accent. Insist you need it to process the trippy installation!, , will surely reserve a spot for you among her Top 2012 if  you only perform that piece you’ve been practicing with your roommates in your loft. Yes, perform right there at the opening. Naturally, her friends are interested too., Ask that artsy middle aged French lady next to you at the opening to tell you stories about Henri Matisse when he was still alive., Just stand there. Be naked while at it., Wonder where all these old people came from and why they keep staring at all those numbers. Wonder aloud.,  The best way to get the attention of , is to steadily scream in a high pitched voice (we swear)., Stalk , home. For the future reference, you need to know where she lives., , ",http://bushwickdaily.com/2012/02/10-tips-how-not-to-network-with-the-luhring-augustine-crowd/,10 Tips: How NOT to Network with the Luhring Augustine Crowd
"It’s kind of hard to sit back and then remember what it’s like being a kid. Not your “childhood,” but being “a kid” specifically. A friend slaps a bracelet on your wrist that immediately curls up. Your brother yells that the Teenage Mutant Ninja Turtles cartoon is on, but your sister is occupying the TV watching 90210. You conquer your Super Mario Brothers on Nintendo as you sit among metallic Pogs and trippy Lisa Frank folders, snacking on War Heads and Fruit Roll-Ups. All the while a toy is beeping somewhere in your closet (you assume it’s the Tamagotchi you have been neglecting.), ",http://bushwickdaily.com/2012/02/ken-kocses-stupid-art/,Ken Kocses’ “Stupid” Art
"It’s kind of hard to sit back and then remember what it’s like being a kid. Not your “childhood,” but being “a kid” specifically. A friend slaps a bracelet on your wrist that immediately curls up. Your brother yells that the Teenage Mutant Ninja Turtles cartoon is on, but your sister is occupying the TV watching 90210. You conquer your Super Mario Brothers on Nintendo as you sit among metallic Pogs and trippy Lisa Frank folders, snacking on War Heads and Fruit Roll-Ups. All the while a toy is beeping somewhere in your closet (you assume it’s the Tamagotchi you have been neglecting.), ",http://bushwickdaily.com/2012/02/ken-kocses-stupid-art/,Ken Kocses’ “Stupid” Art
"“56 Bogart? What?” Christina Ray, the co-owner of Soho gallery ,, was pretty surprised when I told her about the rumor that the Bushwick location of her gallery was supposed to be at ,, the new gallery arcade across the street from Cafe Swallow. After the reports from , and ,, we know that the location of Kesting/Ray is 257 Boerum Street in East Williamsburg.,A building in the shape of a little hangar seems to be very familiar to almost everyone in Bushwick. I was curious about new location of Kesting/Ray, and went to chat with Christina Ray directly. Christina - accompanied by her cute orange cat – showed me their new space, which is still partially under reconstruction, and she told me that Bushwick location won’t have regular gallery hours like the Soho gallery. “It will be an event and project space,” she said.  Christina also said that they would like to experiment in Bushwick more than they do in Soho, and they have already made some exciting plans. In March, they will present an architectural installation of a Brooklyn-based sculptor, ,.,Kesting/Ray represents several awesome artists, including street artist ,. They currently have two of Swoon’s pieces hanging inside, and there is another awesome Swoon pasted on the outside. Christina said that they didn’t know about that when they were buying the building. It’s just a lucky coincidence.,While Kesting/Ray is, with its love for street art and experimental installations, nothing like the art world giant Luhring Augustine who also bought a building in Bushwick, one cannot help but wonder what the move of the galleries from the city will create in the neighborhood. Christina said that she went to the , talk at The Bogart Salon held last month, and it was interesting. Both she and her husband David Kesting used to have galleries in Williamsburg, and so they can tell “,“. Christina says that she does observe the change, however doesn’t like to get involved in the politics of it.,Christina Ray and David Kesting are both also artists and Bushwick residents. Christina said that they have so many friends in the neighborhood, it was only natural to open their second location here.,[mappress mapid=""18""]",http://bushwickdaily.com/2012/02/inside-of-the-new-bushwick-space-of-soho-gallery-kestingray/,Inside of the new Bushwick space of SoHo gallery Kesting/Ray
"“56 Bogart? What?” Christina Ray, the co-owner of Soho gallery ,, was pretty surprised when I told her about the rumor that the Bushwick location of her gallery was supposed to be at ,, the new gallery arcade across the street from Cafe Swallow. After the reports from , and ,, we know that the location of Kesting/Ray is 257 Boerum Street in East Williamsburg.,A building in the shape of a little hangar seems to be very familiar to almost everyone in Bushwick. I was curious about new location of Kesting/Ray, and went to chat with Christina Ray directly. Christina - accompanied by her cute orange cat – showed me their new space, which is still partially under reconstruction, and she told me that Bushwick location won’t have regular gallery hours like the Soho gallery. “It will be an event and project space,” she said.  Christina also said that they would like to experiment in Bushwick more than they do in Soho, and they have already made some exciting plans. In March, they will present an architectural installation of a Brooklyn-based sculptor, ,.,Kesting/Ray represents several awesome artists, including street artist ,. They currently have two of Swoon’s pieces hanging inside, and there is another awesome Swoon pasted on the outside. Christina said that they didn’t know about that when they were buying the building. It’s just a lucky coincidence.,While Kesting/Ray is, with its love for street art and experimental installations, nothing like the art world giant Luhring Augustine who also bought a building in Bushwick, one cannot help but wonder what the move of the galleries from the city will create in the neighborhood. Christina said that she went to the , talk at The Bogart Salon held last month, and it was interesting. Both she and her husband David Kesting used to have galleries in Williamsburg, and so they can tell “,“. Christina says that she does observe the change, however doesn’t like to get involved in the politics of it.,Christina Ray and David Kesting are both also artists and Bushwick residents. Christina said that they have so many friends in the neighborhood, it was only natural to open their second location here.,[mappress mapid=""18""]",http://bushwickdaily.com/2012/02/inside-of-the-new-bushwick-space-of-soho-gallery-kestingray/,Inside of the new Bushwick space of SoHo gallery Kesting/Ray
"Have you ever wondered what the sewers underneath Knickerbocker Avenue look like? These guys, Steve and Andrew wondered too. So they went down to check them out and they made this video. In the 1880s, Bushwick was the nation’s capital for breweries and that made for a lot of wastewater. A couple of miles of extension sewer were built underneath Knickerbocker Avenue to bring the wastewater directly to the East River.,Urban historian Steve Duncan and a filmmaker Andrew Wonder teamed up to create this amazing guerilla city and urban exploration project called ,. Steve describes this fascinating project on their website:,[quote]As an urban historian & photographer, I try to peel back the layers of a city to see what’s underneath. From the tops of bridges to the depths of sewer tunnels, these explorations of the urban environment help me puzzle together the interconnected, multi-dimensional history and complexity of the great metropolises of the world.[/quote],“Beneath New York City lies a vast network of abandoned tunnels, caverns, nooks and crannies that the average joe will never see,” , reports today.,If you want to follow more footage form under the city by Steve and Andrew, you should check out ,, which is an interactive mapping website that captures and presents personal video accounts of the life and culture of New York City. These guys are creating “an intimate, evolving, and complete portrait of this great city”. Users upload videos geographically, building the first fully interactive video map of New York City.",http://bushwickdaily.com/2012/01/undercity-explores-whats-underneath-bushwick/,Undercity Explores What’s Underneath Bushwick
"Have you ever wondered what the sewers underneath Knickerbocker Avenue look like? These guys, Steve and Andrew wondered too. So they went down to check them out and they made this video. In the 1880s, Bushwick was the nation’s capital for breweries and that made for a lot of wastewater. A couple of miles of extension sewer were built underneath Knickerbocker Avenue to bring the wastewater directly to the East River.,Urban historian Steve Duncan and a filmmaker Andrew Wonder teamed up to create this amazing guerilla city and urban exploration project called ,. Steve describes this fascinating project on their website:,[quote]As an urban historian & photographer, I try to peel back the layers of a city to see what’s underneath. From the tops of bridges to the depths of sewer tunnels, these explorations of the urban environment help me puzzle together the interconnected, multi-dimensional history and complexity of the great metropolises of the world.[/quote],“Beneath New York City lies a vast network of abandoned tunnels, caverns, nooks and crannies that the average joe will never see,” , reports today.,If you want to follow more footage form under the city by Steve and Andrew, you should check out ,, which is an interactive mapping website that captures and presents personal video accounts of the life and culture of New York City. These guys are creating “an intimate, evolving, and complete portrait of this great city”. Users upload videos geographically, building the first fully interactive video map of New York City.",http://bushwickdaily.com/2012/01/undercity-explores-whats-underneath-bushwick/,Undercity Explores What’s Underneath Bushwick
"They say it was a cult, but to me it was a sci fi cult. And a lot of fun too…,On Sunday night, I cautiously walked down the dark stairs to the basement of a house at 70 Jefferson St. in Bushwick. That’s where , gallery is. Airplane is one of the newest galleries in Bushwick, opened in October 2011, and it’s run by artists Lars Kremenr, Liz Atzberger, and Kevin Curran.,I opened the door, and walked in. The neon light, basement esthetics, quirky art on the walls and on the floor, artist Julie Torres, wearing an army jumpsuit waving at me. I instantly thought of the hatch in the TV series ,, or about the sci fi movie ,. “Wow, pretty crazy,” I thought to myself. And that’s exactly what the four artists had in mind when they created a concept for the experimental art marathon and show called ,.,, ,, , and ,, met up at Airplane gallery on Friday midnight. Each of them being a unique individual artists with a distinctive work, they decided to create an installation throughout 3 days, and show it in a one night exhibition only. …and they chose cult as the theme.,I was really curious how did each of these artists play with the theme of cult. I could easily imagine Don Pedro Pablo or Ryan Ford creating some cult objects, but I was really curious about abstract painter Julie Torres or Liz Atzberger who uses bright materials a lot.,The results were really cool!,Ryan Ford created some kind of a weird altar balancing on pyramid with creepy eyes. On the altar there was a bunch of strange cult objects from a gold cassette to a cross. I suspect Ryan of being a really hyperactive artist who just can’t stop painting or sculpting quirky funny objects. Ryan also painted a wall.,Don Pablo Pedro created a praying corner where you could go down on your knees and pray to the crazy cult of weird figures with multiple eyes and limbs. I believe that a role of a cult leader suits Pedro really well.,Julie Torres made a wall using ropes, plastic bags and …her paintings. Really interesting shift in the works of this abstract cult member…. In addition she thoughtlessly collected  envelopes, paper bags and papers, pinned them onto a wall and painted spots on them…. This part of her work strongly reminded me of the current exhibition of , in 11 Gagosian galleries all around the world, showing, well, spot paintings. I inquired about a potential connection of cult logic and Damien Hirts, but she said the resemblance must be purely incidental. Right… ,Liz Atzberger is probably the tiniest of all the Bushwick artists, however after seeing her work, I believe she could start her own cult and be  the leader of it. Yup. She created an abstract cult object to pray on using multitude of materials and colors.,Btw, I was also lucky enough to catch a comedian duo Ross Moreno and Justin Cooper performing, doing lame magic tricks, and taking off their clothes…",http://bushwickdaily.com/2012/01/cult-logic-of-bushwick/,Cult Logic of Bushwick
"They say it was a cult, but to me it was a sci fi cult. And a lot of fun too…,On Sunday night, I cautiously walked down the dark stairs to the basement of a house at 70 Jefferson St. in Bushwick. That’s where , gallery is. Airplane is one of the newest galleries in Bushwick, opened in October 2011, and it’s run by artists Lars Kremenr, Liz Atzberger, and Kevin Curran.,I opened the door, and walked in. The neon light, basement esthetics, quirky art on the walls and on the floor, artist Julie Torres, wearing an army jumpsuit waving at me. I instantly thought of the hatch in the TV series ,, or about the sci fi movie ,. “Wow, pretty crazy,” I thought to myself. And that’s exactly what the four artists had in mind when they created a concept for the experimental art marathon and show called ,.,, ,, , and ,, met up at Airplane gallery on Friday midnight. Each of them being a unique individual artists with a distinctive work, they decided to create an installation throughout 3 days, and show it in a one night exhibition only. …and they chose cult as the theme.,I was really curious how did each of these artists play with the theme of cult. I could easily imagine Don Pedro Pablo or Ryan Ford creating some cult objects, but I was really curious about abstract painter Julie Torres or Liz Atzberger who uses bright materials a lot.,The results were really cool!,Ryan Ford created some kind of a weird altar balancing on pyramid with creepy eyes. On the altar there was a bunch of strange cult objects from a gold cassette to a cross. I suspect Ryan of being a really hyperactive artist who just can’t stop painting or sculpting quirky funny objects. Ryan also painted a wall.,Don Pablo Pedro created a praying corner where you could go down on your knees and pray to the crazy cult of weird figures with multiple eyes and limbs. I believe that a role of a cult leader suits Pedro really well.,Julie Torres made a wall using ropes, plastic bags and …her paintings. Really interesting shift in the works of this abstract cult member…. In addition she thoughtlessly collected  envelopes, paper bags and papers, pinned them onto a wall and painted spots on them…. This part of her work strongly reminded me of the current exhibition of , in 11 Gagosian galleries all around the world, showing, well, spot paintings. I inquired about a potential connection of cult logic and Damien Hirts, but she said the resemblance must be purely incidental. Right… ,Liz Atzberger is probably the tiniest of all the Bushwick artists, however after seeing her work, I believe she could start her own cult and be  the leader of it. Yup. She created an abstract cult object to pray on using multitude of materials and colors.,Btw, I was also lucky enough to catch a comedian duo Ross Moreno and Justin Cooper performing, doing lame magic tricks, and taking off their clothes…",http://bushwickdaily.com/2012/01/cult-logic-of-bushwick/,Cult Logic of Bushwick
"I headed over to one of Bushwick’s newest venues called ,to check out one of my recent obsessions, ,, who played with , and , on Friday, 2 weeks ago. The three local bands were harmonious on the same bill- all shared elements of drone, psychadelia, and scattered percussion. It was great to finally see Big Snow- a venue that’s been raved about recently- in its Friday night glory. The crowd was subdued- a mixture of beer-drinking wallflowers, enthusiastic musicians and listeners who wore their coats inside, ladies with cat-eye makeup, and those three stoned guys who never left the couch made for an intimate crowd setting.,Besides the surprisingly great (and only slightly deafening) sound quality in the front room, the best thing about this venue are the coated brick walls- crawling with an array of paintings. Upstairs and in the basement, there are a handful of different artists working together to give the walls new life. More images of those murals below.,The show started out with ,, a Brooklyn trio who name drop the Zen Theorizer, and play loud and loopy psychedelic garage songs . While facing away from the audience for most of their set (stylistic choice, or were the visualizers too much?), they were well received for their brief but passionate set. Though there’s not much to be gleamed about them online, my friend Jenn over at altered zones , and described their sound as “channel[ing] alien airwaves through a microwave oven attached to a bus.” Listen to the mp3 below and hear that radiation through your headphones.,, with the most terribly vague but somehow apt name, was a a treasure upon first listen. One man, crooning with eyes closed into filtered mic, with lots of loops pedals and a lovely acoustic guitar, makes reverb and surf pop come together in a uplfting way. 60s influenced, drone interpreted, ambient like waves crashing upon a shore… all in all very pretty. Look out for this guy, I think he’s Panda Bear’s cousin or something… and ,, his album S/T is up for free download., , as one of the best bands I saw at CMJ, and was aurally rewarded seeing them again, in a much less stressful showcase. They played in their element, pacing their psychedelic delves for just the right instances and taking their time arriving at climactic jam points. These dudes bring a mystical sound to their garage ambience- blending animal-collective-feels-era experimental vocal tinges and majestic guitars atop layered ambient drone jams, their sound hit the right levels in Big Snow’s intimate front room. I walked away with a vinyl and have been spinning it ever since.",http://bushwickdaily.com/2011/12/woodsman-at-big-snow-new-venue/,"Big Snow, New Music Venue in Bushwick"
"I headed over to one of Bushwick’s newest venues called ,to check out one of my recent obsessions, ,, who played with , and , on Friday, 2 weeks ago. The three local bands were harmonious on the same bill- all shared elements of drone, psychadelia, and scattered percussion. It was great to finally see Big Snow- a venue that’s been raved about recently- in its Friday night glory. The crowd was subdued- a mixture of beer-drinking wallflowers, enthusiastic musicians and listeners who wore their coats inside, ladies with cat-eye makeup, and those three stoned guys who never left the couch made for an intimate crowd setting.,Besides the surprisingly great (and only slightly deafening) sound quality in the front room, the best thing about this venue are the coated brick walls- crawling with an array of paintings. Upstairs and in the basement, there are a handful of different artists working together to give the walls new life. More images of those murals below.,The show started out with ,, a Brooklyn trio who name drop the Zen Theorizer, and play loud and loopy psychedelic garage songs . While facing away from the audience for most of their set (stylistic choice, or were the visualizers too much?), they were well received for their brief but passionate set. Though there’s not much to be gleamed about them online, my friend Jenn over at altered zones , and described their sound as “channel[ing] alien airwaves through a microwave oven attached to a bus.” Listen to the mp3 below and hear that radiation through your headphones.,, with the most terribly vague but somehow apt name, was a a treasure upon first listen. One man, crooning with eyes closed into filtered mic, with lots of loops pedals and a lovely acoustic guitar, makes reverb and surf pop come together in a uplfting way. 60s influenced, drone interpreted, ambient like waves crashing upon a shore… all in all very pretty. Look out for this guy, I think he’s Panda Bear’s cousin or something… and ,, his album S/T is up for free download., , as one of the best bands I saw at CMJ, and was aurally rewarded seeing them again, in a much less stressful showcase. They played in their element, pacing their psychedelic delves for just the right instances and taking their time arriving at climactic jam points. These dudes bring a mystical sound to their garage ambience- blending animal-collective-feels-era experimental vocal tinges and majestic guitars atop layered ambient drone jams, their sound hit the right levels in Big Snow’s intimate front room. I walked away with a vinyl and have been spinning it ever since.",http://bushwickdaily.com/2011/12/woodsman-at-big-snow-new-venue/,"Big Snow, New Music Venue in Bushwick"
"Living in the fabulous town of Bushwick, frequently requires a superb orientation in the music and cultural whereabouts; because as we are happy to observe, the event organization flourishes in our hood. Altough, with so many awesome events, it can sometimes be quite a challenge to pick the best ones to attend. So forget about the Facabook invitations mayhem, and check out our top 5 Bushwick events for this week!,Big Snow Buffalo Lodge is a brand new show space/recording studio in Bushwick! Its location in the industrial part of Bushwick at 89 Varet St, makes it perfect for late night dancing ventures with the music bands that will be huge tomorrow.,
Come on Thursday at  8pm to check out Wishes & Thieves/ Life Size Maps/ Osekre & The Lucky Bastards/ Shark?,Artist Rebecca Litt is curating an interesting art show featuring some of our most favorite artists from the hood. Rebecca assigned the artists to read a story , by Steven Millhauser. The artists have worked with emotions of anticipation, ephemeral experience, and paralyzing anxiety present in the story.,On Wednesday at 7:30pm, go do something for your not only body, but also soul. Teddy Sczudlo is teaching ,that will unlock your chakras and bring you closer to enlightenment. The class is donation-based.,Come to 27 Arion Pl, Bushwick.,319 Scholes is an awesome geeky art space in Bushwick focusing on new media, internet and other non-physical art. , is their bimonthly music and performance event. This Friday, they have a special , Edition.  Go check out some non-linear circuit music and performance ,On Saturday, head to Ridgewood. Joe Balweg has surrendered his friendly studio space to a pop up, self-curated art show. Expect  a bunch of awesome artists, awesome fun in Ridgewood, and DIY in the best possible sense.,… and if you didn’t have enough, check out our events listings in the sidebar —>",http://bushwickdaily.com/2011/12/top-5-bushwick-events-this-week/,Top 5 Bushwick Events This Week
"Living in the fabulous town of Bushwick, frequently requires a superb orientation in the music and cultural whereabouts; because as we are happy to observe, the event organization flourishes in our hood. Altough, with so many awesome events, it can sometimes be quite a challenge to pick the best ones to attend. So forget about the Facabook invitations mayhem, and check out our top 5 Bushwick events for this week!,Big Snow Buffalo Lodge is a brand new show space/recording studio in Bushwick! Its location in the industrial part of Bushwick at 89 Varet St, makes it perfect for late night dancing ventures with the music bands that will be huge tomorrow.,
Come on Thursday at  8pm to check out Wishes & Thieves/ Life Size Maps/ Osekre & The Lucky Bastards/ Shark?,Artist Rebecca Litt is curating an interesting art show featuring some of our most favorite artists from the hood. Rebecca assigned the artists to read a story , by Steven Millhauser. The artists have worked with emotions of anticipation, ephemeral experience, and paralyzing anxiety present in the story.,On Wednesday at 7:30pm, go do something for your not only body, but also soul. Teddy Sczudlo is teaching ,that will unlock your chakras and bring you closer to enlightenment. The class is donation-based.,Come to 27 Arion Pl, Bushwick.,319 Scholes is an awesome geeky art space in Bushwick focusing on new media, internet and other non-physical art. , is their bimonthly music and performance event. This Friday, they have a special , Edition.  Go check out some non-linear circuit music and performance ,On Saturday, head to Ridgewood. Joe Balweg has surrendered his friendly studio space to a pop up, self-curated art show. Expect  a bunch of awesome artists, awesome fun in Ridgewood, and DIY in the best possible sense.,… and if you didn’t have enough, check out our events listings in the sidebar —>",http://bushwickdaily.com/2011/12/top-5-bushwick-events-this-week/,Top 5 Bushwick Events This Week
"It took , no time at all to display what makes him tick when I met up with him in a café in Williamsburg. Before I could even see him take a marker out of his pocket, he had already begun sketching caricatures of the people in the café in each segment of the spread out napkin.  They were wearing big headphones, most were on laptops or plugged into something, and their simple eyes made from large circles looked up at us from the page…er….cloth.,“I’m intrigued, I’m intrigued by the people that are here,” he said, a simple answer that explains a lot in his work.,The UK expat creates murals, apparel, drawings, music, paintings and much more, mostly consisting of flat cartoon or comic like characters. Sometimes they’re bright and colorful, other times they are completely born of a pen, existing only in thick black lines. Some of them seem to resemble people, animals, fruits or other figures found in nature, but are entirely of their own world.,“If you draw a little thing with a face, it’s not a character in my mind. A character is when it starts to have a personality, it has a back story, you know, it has dreams and desires and goals and something it aims for,” Burgerman said.,He went on to describe that although it isn’t very possible to pinpoint exactly where these characters and their environments come from, perhaps there can be some attribution to childhood favorites like Tex Avery and Warner Brother’s Cartoons, as well as a British comic book involving the character “Beano,” who he described as the British Dennis the Menace.,Burgerman liked these characters and stories specifically for the fact that they were unlike super hero comics. There are not many adult themes of cities, cars, muscles, danger, revenge and desire or dramatic images of flowing capes, bulging biceps and leotards in these comics and cartoons. But what they did provide was an existence of their own world with their own rules.,“They’re completely bizarre but they make sense within in their own terms,” he said, sighting the instances of a character running off a cliff, standing in midair for a moment, and then falling. “That’s completely accepted. I like to think or hope that across the work that I make, it’s not as literal as hat but there is a kind of Burgerman world or a world of my work where it can all sit together.”,Drawing and painting isn’t all the artist is up to these days. He was also excited to speak of his band, ,. The band came from an idea his friend and fellow character artist Jim Avignon had, about creating a sort of art band. Burgerman learned to play the ukulele for the band, and Anxieteam seemed to become both a nice change of pace yet point of inspiration from painting and drawing. He explained that if you’re lucky enough to make a living doing what you love, unfortunately what you love becomes work. So what do you do in your free time? Enter, Anxieteam.,The band has a great influence in his artwork and vice versa.,“What I try and do is treat the making of songs the same way I would treat the making of art or drawings so the topics and ideas for songs and titles of songs could easily be a tie off for paintings and exhibitions, and I don’t see them as separate things. I see them as — I’m a person and I make stuff, and that stuff could be apparel, it could be digital, it could be made out of acrylic paint, it could be made out of pencil it could be a song or a rhyme, it could be just text, but they’re all in the same world which I created around myself so, why not music?”,You can check out Anxieteam this Wednesday the 16th at , in Greenpoint.,I first met Burgerman standing in the middle of his latest work, “The Garden of Eden, Bushwick” at , in Bushwick. On three walls of the gallery’s courtyard, we see images that have human features but are certainly not recognizable as our own, all colorful and overlapping within this lush looking atmosphere juxtaposed against Bushwick’s gritty industrial surfaces. We see animals, insects, fruits and a large scale Adam, absent of his Eve. This mural shows a different style from Burgerman, not as neat or finely drawn as we are used to seeing from him.  The painting style is a bit more rough and strokey, and he revealed that he only used brushes for this piece, no spray cans or pens. However there is no denying it’s a Burgerman creation. We still see whimsical and monsterish personalities lining the walls, all with bright colors. Being that almost all of the 4 walls are painted, it’s like for a moment you can live in Burgerman’s head, in his world.,So what motivates him to keep creating this universe?,“People always ask, so when did you start drawing, and I think that’s such a silly question because all kids draw, sine you could hold a pen, parents give kids crayons. Some people stop and other people keep going I guess”,A slew of European shows will whisk Jon Burgerman away come the new year. So you can see one of his last pieces of the year go up this weekend at Artitst Ally @ Extra place, Saturday the 19, at 2pm, where he’ll be painting a mural on the floor.",http://bushwickdaily.com/2011/11/burgerman%e2%80%99s-world/,Burgerman’s World
