topic_title,topic_url,post_author,post_body,thread_author
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Помогите найти книгу please :<br><br>1.фрагмент книжки SPRINGER . нужны с.1-182<br>Wave Interactions As a Seismo-acoustic Source <br>DOI 10.1007/BFb0011210 <br><br></div><br><br>есть у нас такая, только там 152-156 стр<br><!-- m --><a class=""postlink"" href=""http://gen.lib.rus.ec/search?req=Wave+Interactions&amp;lines=25&amp;from=0"">http://gen.lib.rus.ec/search?req=Wave+I ... =25&amp;from=0</a><!-- m --><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">https://commerce.metapress.com/content/ ... 9bffb&amp;pi=0<br><br></div><br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">L. M. Brekhovskikh. Underwater sound waves generated by surface waves in <br>the ocean. Izv. Atmos. Ocean. Phys., 2(9) :582-587, 1966.</div><br>похожая есть:<br>Ocean acoustics: theory and experiment in underwater sound (MGH, 1966, 307 pp.)	Tolstoy I., Clay C.S.<br><!-- m --><a class=""postlink"" href=""http://gen.lib.rus.ec/get?md5=93e1d4309e52e063424bcc7343206e0d"">http://gen.lib.rus.ec/get?md5=93e1d4309 ... 7343206e0d</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,verner,"<div class=""postbody"">статья нужна именно такая<br><br>Л.М.Бреховских Звуковые волны под водой обусловленные поверхностными волнами в океане. Известия АН СССР,1966,т. 2, №9 , с.970-980.</div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,bookwarrior,"<div class=""postbody""><span style=""font-weight: bold"">verner</span>, прямые линки нужны, мы по библиографии не найдём - посмотрите шапку.</div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,verner,"<div class=""postbody"">Проблема как раз и состоит в том, что ссылок нет : старые отечеств. журналы похоже не оцифрованы.</div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,SpaceLib,"<div class=""postbody""><div class=""quotetitle"">verner wrote:</div><div class=""quotecontent"">Проблема как раз и состоит в том, что ссылок нет : старые отечеств. журналы похоже не оцифрованы.</div><br><br><span style=""text-decoration: underline"">Ни чего не понимаю по этой теме</span>, но статья  издана в 1966г., а после этого у данного автора вышло несколько монографий. Скорее всего в  них тема статьи раскрыта.<br><br>Бреховских Л.М., Годин О.А. Акустика слоистых сред. — <br>М.: Наука. Гл. ред. физ-мат. лит., 1989. - 416 с. ISBN 5-02-014155-0 <br>Посвящена теории распространения упругих волн в образованиях слоисто- <br>го характера как в искусственных структурах, употребляемых в ультразву- <br>ковой технике, так и в природных средах - <span style=""font-weight: bold"">океане</span>, атмосфере, земной коре. <br>Дан вывод различных форм волнового уравнения и их точных решений. Описа- <br>ние упругих волн в твердом теле ведется на основе матричного формализма. <br>Рассмотрено влияние движения среды на звуковое поле. Излагается методика <br>построения асимптотических разложений волновых полей на основе эталонных <br>уравнений и эталонных интегралов. Значительное внимание уделяется физи- <br>ческой интерпретации результатов. <br>Для научных работников - физиков и геофизиков, а также для инженеров, <br>аспирантов и студентов старших курсов вузов. <br>Ил. 79. Библиогр. 555 назв.<br><br><br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;"">Database: allhabs_myisam IndSphinx: allhabs_myisam Query 'Бреховских' retrieved 196 of 196 matches in 0.015 sec. Query stats: 'бреховск' found 196 times in 197 documents Matches: <br><br>magnet tth [ (пик)] 4345379 \DC\Скачал\Физика\Л.М. Бреховских, О.А. Городин. Акустика слоистых сред. 1989.djvu .<br><br>magnet tth [ blackschool] 5488363 \Учебники и книги\Каталог\_Не_сортированное_\telb.ru\Бреховских Л.М. Волны в слоистых средах. 1973.djvu .<br><br>magnet tth [ blackschool] 5698926 \Учебники и книги\Каталог\_Не_сортированное_\telb.ru\Бреховских Л.М., Годин О.А. Акустика слоистых сред. 1989.djvu .<br><br>magnet tth [ mrn] 4780261 \natahaus\2007\2007.08\15 08 2007\Бреховских Л.М. - Волны в слоистых средах 1973.djvu .<br><br>magnet tth [ mrn] 5467838 \natahaus\2007\2007.08\14 08 2007\Бреховских Л.М., Годин О.А. - Акустика слоистых сред 1989.djvu .<br><br>magnet tth [ mrn] 1619823 \J:_\books\научная литература\Vodolaz_(1)_[torrents.ru]\Организм человека и подводная среда. 1977. Л.Бреховских.djvu .<br><br>magnet tth [ mrn] 4345379 \J:_\books\научная литература\технические\физика\Л.М. Бреховских, О.А. Городин. Акустика слоистых сред. 1989_ihtik.djvu .<br><br>magnet tth [ mr_t] 4907969 \natahaus\2007\2007.08\15 08 2007\Бреховских Л.М. - Волны в слоистых средах 1973.rar .<br><br>magnet tth [ mr_t] 6182523 \boooooooooooks\homelab\spec\spec5\Бреховских Л.М. - Волны в слоистых средах [2е изд., Наука, 1973].pdf .<br><br>magnet tth [ mr_t] 5603195 \natahaus\2007\2007.08\14 08 2007\Бреховских Л.М., Годин О.А. - Акустика слоистых сред 1989.rar .<br><br>magnet tth [ mr_t] 4345379 \J:_\books\научная литература\технические\физика\Л.М. Бреховских, О.А. Городин. Акустика слоистых сред. 1989_ihtik.djvu .<br><br>magnet tth [ mr_t] 5467838 \boooooooooooks\homelab\spec\spec5\Бреховских Л.М., Годин О.А. - Акустика слостых сред [Наука, 1989].djvu .<br><br>magnet tth [ mr_t] 1619823 \J:_\books\научная литература\Vodolaz_(1)_[torrents.ru]\Организм человека и подводная среда. 1977. Л.Бреховских.djvu .<br><br>magnet tth [ SpaceLib] 4780261 \хаб-книги\Книги\КТЛ\Бреховских Л.М. - Волны в слоистых средах 2е изд., Наука, 1973\Brexovskix L.M. Volny v sloistyx sredax (2e izd., Nauka, 1973)(ru)(K)(300dpi)(T)(343s).djvu .<br><br>magnet tth [ SpaceLib] 5467838 \хаб-книги\Книги\КТЛ\Бреховских Л.М., Годин О.А. Акустика слоистых сред\20050801_108CF15D.djvu .<br><br>magnet tth [ [Frz]ФОФАН] 4345379 \DC\Скачал\Физика\Л.М. Бреховских, О.А. Городин. Акустика слоистых сред. 1989.djvu .<br><br>magnet tth [ [OZK]CybeRin] 4345379 \Corbina\\E-D-U-C-A-T-E\Физика\Л.М. Бреховских, О.А. Городин. Акустика слоистых сред. 1989.djvu .</div></div></div></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,bookwarrior,"<div class=""postbody"">в добавок к <span style=""font-weight: bold"">SpaceLib</span><br><div class=""quotetitle"">verner wrote:</div><div class=""quotecontent"">Проблема как раз и состоит в том, что ссылок нет : старые отечеств. журналы похоже не оцифрованы.</div>тогда есть ещё ветки на руборде:<br><a href=""http://forum.ru-board.com/topic.cgi?forum=93&amp;bm=1&amp;topic=1858#1"" class=""postlink""><span style=""font-weight: bold"">Поиск книг и библиографической информации</span></a><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">эта тема нужна для поиска таких книг, которые нужны позарез, а во всех доступных областях - в поисковиках, варезниках, р2р - вы уже искали и не раз.</div></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,Алексей,"<div class=""postbody"">Damour, T., Soffel, M., Xu, C. 1991, Physical Review D, 43, 3273<br>Damour, T., Soffel, M., Xu, C. 1992, Physical Review D, 45, 1017<br>Damour, T., Soffel, M., Xu, C. 1993, Physical Review D, 47, 3124<br>Damour, T., Soffel, M., Xu, C. 1994, Physical Review D, 49, 618<br><br>Может быть, у кого-либо имеются эти статьи (или хотя бы первые две из списка)?</div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,artifikulo,"<div class=""postbody"">Алексей, Вам статьи всё ещё нужны?</div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,bookwarrior,"<div class=""postbody""><span style=""font-weight: bold"">artifikulo</span><br>простите пожалуйста, я случайно ваш эккаунт вынес, когда чистил спамеров - и на старуху бывает проруха. Зарегистрируйтесь, пожалуйста, ещё раз. Можно все те же данные указать.</div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,artifikulo,"<div class=""postbody""><span style=""font-weight: bold"">bookwarrior</span>, да ничего. Бывает. <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,SilentNick,"<div class=""postbody"">Буду благодарен, если кто достанет следующие статьи:<br>1. <span style=""font-style: italic""><a href=""http://md1.csa.com/partners/viewrecord.php?requester=gs&amp;collection=TRD&amp;recid=200211633487MT&amp;q=&amp;uid=788783427&amp;setcookie=yes"" class=""postlink"">A parameter estimation based model of water-to-water heat pumps for use in energy calculation programs.</a></span><br>2. <span style=""font-style: italic""><a href=""http://bse.sagepub.com/cgi/content/abstract/24/3/203"" class=""postlink"">Parameter estimation based model of water-to-water heat pumps with scroll compressors and water/glycol solutions</a></span><br>3. <a href=""http://sim.sagepub.com/cgi/content/abstract/46/2/71"" class=""postlink"">Simulation of vapour-compression heat pumps</a><br>4. <a href=""http://www.osti.gov/energycitations/product.biblio.jsp?osti_id=5162683"" class=""postlink"">Development and use of a mathematical model of an engine-driven heat pump</a><br>5. <a href=""http://www.osti.gov/energycitations/product.biblio.jsp?osti_id=20082162"" class=""postlink"">Mathematical model development and simulation of heat pump fruit dryer</a><br>6. <a href=""http://www.osti.gov/energycitations/product.biblio.jsp?osti_id=5538660"" class=""postlink"">Oak Ridge heat-pump models. I. A steady-state computer design model for air-to-air heat pumps</a><br><span style=""color: red"">1 и 2 получены. Большое спасибо backwar!</span></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,backwar,"<div class=""postbody""><div class=""quotetitle"">SilentNick wrote:</div><div class=""quotecontent"">1. A parameter estimation based model of water-to-water heat pumps for use in energy calculation programs.</div> <!-- m --><a class=""postlink"" href=""http://ifolder.ru/15689607"">http://ifolder.ru/15689607</a><!-- m --><br><div class=""quotetitle"">SilentNick wrote:</div><div class=""quotecontent"">2. Parameter estimation based model of water-to-water heat pumps with scroll compressors and water/glycol solutions</div> <!-- m --><a class=""postlink"" href=""http://ifolder.ru/15689507"">http://ifolder.ru/15689507</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,SilentNick,"<div class=""postbody"">Может кто поделится:<br><a href=""http://inderscience.metapress.com/app/home/contribution.asp?referrer=parent&amp;backto=issue,6,7;journal,9,28;linkingpublicationresults,1:112373,1"" class=""postlink"">Thermodynamic modelling of a water-to-water heat pump using propane as refrigerant</a></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,Bill_G,"<div class=""postbody"">обновил раздачку <br>Philosophical Transactions of the Royal Society +A +B - подшивка за 335 лет<br><!-- m --><a class=""postlink"" href=""http://torrents.ru/forum/viewtopic.php?t=2073147"">http://torrents.ru/forum/viewtopic.php?t=2073147</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,artifikulo,"<div class=""postbody"">SilentNick, статьи 3, 5, 6 из первого списка <a href=""http://narod.ru/disk/18144925000/Archive.zip.html"" class=""postlink"">тут</a>. <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""> К остальному нет доступа. <img src=""./images/smilies/icon_cry.gif"" alt="":cry:"" title=""Crying or Very Sad""></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,xatkaru,"<div class=""postbody"">Очень нужна статья:<br><br>Taming Role Mining Complexity in RBAC<br>(авторы Alessandro Colantonioa, Roberto Di Pietrob, Alberto Ocelloa and Nino Vincenzo Verde)<br><!-- m --><a class=""postlink"" href=""http://www.sciencedirect.com/science?_ob=ArticleURL&amp;_udi=B6V8G-4Y5GXTC-2&amp;_user=10&amp;_coverDate=01%2F15%2F2010&amp;_rdoc=1&amp;_fmt=high&amp;_orig=search&amp;_sort=d&amp;_docanchor=&amp;view=c&amp;_searchStrId=1229474735&amp;_rerunOrigin=google&amp;_acct=C000050221&amp;_version=1&amp;_urlVersion=0&amp;_userid=10&amp;md5=8ee60b34d7c3e6733c4c7005d7ba0d09"">http://www.sciencedirect.com/science?_o ... 05d7ba0d09</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">xatkaru wrote:</div><div class=""quotecontent"">Очень нужна статья:<br><br>Taming Role Mining Complexity in RBAC<br>(авторы Alessandro Colantonioa, Roberto Di Pietrob, Alberto Ocelloa and Nino Vincenzo Verde)<br><!-- m --><a class=""postlink"" href=""http://www.sciencedirect.com/science?_ob=ArticleURL&amp;_udi=B6V8G-4Y5GXTC-2&amp;_user=10&amp;_coverDate=01%2F15%2F2010&amp;_rdoc=1&amp;_fmt=high&amp;_orig=search&amp;_sort=d&amp;_docanchor=&amp;view=c&amp;_searchStrId=1229474735&amp;_rerunOrigin=google&amp;_acct=C000050221&amp;_version=1&amp;_urlVersion=0&amp;_userid=10&amp;md5=8ee60b34d7c3e6733c4c7005d7ba0d09"">http://www.sciencedirect.com/science?_o ... 05d7ba0d09</a><!-- m --></div>сори, почему-то не заметил сообщение раньше<br><!-- m --><a class=""postlink"" href=""http://ifolder.ru/16910332"">http://ifolder.ru/16910332</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,Irbis,"<div class=""postbody"">Кто-нибудь знает, где можно скачать журналы ""Мир гальваники"" начиная с 2008 года.<br><!-- m --><a class=""postlink"" href=""http://www.galvanicworld.com/arch/"">http://www.galvanicworld.com/arch/</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,leongur,"<div class=""postbody"">Помогите, пожалуйста со статьями из Sciencedirect<br><br><br><a href=""http://www.sciencedirect.com/science?_ob=MImg&amp;_imagekey=B7598-48JJPY0-1CD-1&amp;_cdi=12948&amp;_user=9494854&amp;_pii=0001616073902216&amp;_orig=search&amp;_coverDate=01%2F31%2F1973&amp;_sk=999789998&amp;view=c&amp;wchp=dGLbVlz-zSkWb&amp;md5=cd130c21e8cedc418ca63990ee649561&amp;ie=/sdarticle.pdf"" class=""postlink"">1. Diffusion in the titanium-aluminium system—II. Interdiffusion in the composition range between 25 and 100 at.% Ti</a><br><a href=""http://www.sciencedirect.com/science?_ob=MImg&amp;_imagekey=B7598-48JJPY0-1CC-1&amp;_cdi=12948&amp;_user=9494854&amp;_pii=0001616073902204&amp;_orig=search&amp;_coverDate=01%2F31%2F1973&amp;_sk=999789998&amp;view=c&amp;wchp=dGLzVlb-zSkzS&amp;md5=7b40d4372502ccffa9b06c6b74db7b4a&amp;ie=/sdarticle.pdf"" class=""postlink"">2. Diffusion in the titanium-aluminium system—I. Interdiffusion between solid Al and Ti or Ti-Al alloy</a><br><a href=""http://www.sciencedirect.com/science?_ob=MImg&amp;_imagekey=B6TX8-3VSKSGH-3-4&amp;_cdi=5584&amp;_user=9494854&amp;_pii=0966979594000336&amp;_orig=article&amp;_coverDate=12%2F31%2F1996&amp;_sk=999959996&amp;view=c&amp;wchp=dGLzVtb-zSkzS&amp;md5=f75654a0f99843e6efb9431937568672&amp;ie=/sdarticle.pdf"" class=""postlink"">3.Single-phase interdiffusion in TiAl</a><br><a href=""http://www.sciencedirect.com/science?_ob=MImg&amp;_imagekey=B6TXD-3VS92GC-8-1&amp;_cdi=5588&amp;_user=9494854&amp;_pii=092150939610246X&amp;_orig=article&amp;_coverDate=08%2F15%2F1996&amp;_sk=997869998&amp;view=c&amp;wchp=dGLbVlb-zSkzS&amp;md5=85b6bcff072ad3f1100e1fccbd981595&amp;ie=/sdarticle.pdf"" class=""postlink"">4.Single-phase interdiffusion in TiAl and Ti3Al intermetallic compounds</a><br><br><span style=""color: #FF0000""><span style=""font-weight: bold"">Все получено, большое спасибо!</span></span></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,backwar,"<div class=""postbody""><div class=""quotetitle"">leongur wrote:</div><div class=""quotecontent"">Помогите, пожалуйста со статьями из Sciencedirect</div><br>1-4: <!-- m --><a class=""postlink"" href=""http://rghost.net/2200853"">http://rghost.net/2200853</a><!-- m --></div>",bookwarrior
Scientific paper request / Запрос статей из научных журналов,http://genofond.org/viewtopic.php?f=9&t=6428&view=next,burykin,"<div class=""postbody"">Очень нужна следующая статья:<br>Francisco O. Redelico, Araceli N. Proto, Nonlinear time series into complex networks scheme. International Journal of Bifurcation and Chaos (IJBC), 20(2), pp. 413-417. (2010)<br>DOI No: 10.1142/S0218127410025880 <!-- m --><a class=""postlink"" href=""http://dx.doi.org/10.1142/S0218127410025880"">http://dx.doi.org/10.1142/S0218127410025880</a><!-- m --><br>PDF: <!-- m --><a class=""postlink"" href=""http://www.worldscinet.com/ijbc/20/preserved-docs/2002/S0218127410025880.pdf"">http://www.worldscinet.com/ijbc/20/pres ... 025880.pdf</a><!-- m --><br><br><span style=""color: #FF0000"">спасибо, уже помогли на ru-board</span></div>",bookwarrior
Портабельный либген на базе Lighty2Go,http://genofond.org/viewtopic.php?f=17&t=6732&view=next,karl_karlsson,"<div class=""postbody""><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Lighty2Go-libgen.7z"" class=""postlink""><span style=""font-weight: bold"">Lighty2Go-libgen.7z</span></a><br><ul><li> Базируется на <a href=""http://www.lighty2go.com/"" class=""postlink""><span style=""font-weight: bold"">Lighty2Go</span></a></li><li> <a href=""http://en.wlmp-project.net/downloads.php?cat=lighty"" class=""postlink""><span style=""font-weight: bold"">Lighty 1.4.29.1</span></a> (1.4.30-4 не переходит в background и консоль не закрывается, вопреки утверждении, что исправили)</li><li> <a href=""http://windows.php.net/download/"" class=""postlink""><span style=""font-weight: bold"">PHP 5.3.12</span></a> (SypexDumper не делает импорт на 5.4.2; уже вышел 5.3.13)</li><li> <a href=""http://dev.mysql.com/downloads/mysql/"" class=""postlink""><span style=""font-weight: bold"">MySQL 5.5.23</span></a></li><li> <a href=""http://www.phpmyadmin.net/home_page/downloads.php"" class=""postlink""><span style=""font-weight: bold"">phpMyAdmin 3.5.1</span></a></li><li> <a href=""http://www.heidisql.com/download.php"" class=""postlink""><span style=""font-weight: bold"">HeidiSQL 7.0 Portable</span></a></li><li> <a href=""http://sypex.net/en/products/dumper/downloads/"" class=""postlink""><span style=""font-weight: bold"">Sypex Dumper 2.0.9</span></a></li></ul><br>На XP Lighty на каждом запросе страница не рисуется сразу как надо.<br>На Windows 7 выскакивает консоль, но страница рисуется сразу как надо.</div>",karl_karlsson
Портабельный либген на базе Lighty2Go,http://genofond.org/viewtopic.php?f=17&t=6732&view=next,bookwarrior,"<div class=""postbody"">о, чёт новенькое =)</div>",karl_karlsson
Портабельный либген на базе Lighty2Go,http://genofond.org/viewtopic.php?f=17&t=6732&view=next,kathrin,"<div class=""postbody"">I like this forum, amazing and very informative,</div>",karl_karlsson
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,bookwarrior,"<div class=""postbody"">слушайте, а наверное существуют музыкальные библиотеки нот?<br>может стоит озаботиться, пару коллекций вожрать? Сейчас должно быть немало ресурсов, я не проверял, просто в голову пришло, что в том направлении мы специально не озадачивались.<br><br><span style=""font-weight: bold""><span style=""color: #BF0000""><span style=""font-size: 150%; line-height: normal"">Результаты обсуждения</span></span></span><br><!-- m --><a class=""postlink"" href=""http://scorser.com/"">http://scorser.com/</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://imslp.org/"">http://imslp.org/</a><!-- m --></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,regidrer,"<div class=""postbody"">Серьёзных муз. библиотек не встречал, но на рутреке раздачи нот имеются, например <a href=""http://rutracker.org/forum/viewtopic.php?t=1635029"" class=""postlink""><span style=""font-weight: bold"">Fryderyk Franciszek Chopin / Шопен - Полное собрание сочинений (pdf)</span></a> . Проблемы возникнут в правильном написании библиографии, и ещё в шквале нот и нотных партитур, +ещё количество муз.инструментов исчисляется тысячами, а потом ещё может пойти поток mp3.<br>Сейчас в либгене 1497книг весом 14Гб в разделе музыка.<br>Если в либген добавлять коллекции нот, то необходимо определить жесткие рамки.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,VV123,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">слушайте, а наверное существуют музыкальные библиотеки нот?<br>может стоит озаботиться, пару коллекций вожрать? </div><br>Их и так есть в базе, только вот попадаются без обложек и какого-либо текста только по названию можно догадаться что это ноты. Вожрать то можно, только раскладывать по полочкам изжога замучает.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,bookwarrior,"<div class=""postbody"">в плане mp3 думаю не должно быть проблем: ноты - это печатные издания, существуют в конце концов всякие там сольфеджыи, теории музыки, классические сборники произведений и т.п. И это тоже должны быть сканы скорее всего: ну какая собака может всё это оцифровать, да ещё и формат унифицировать? Т.е. чисто книжных дел должно быть очень много - музыка развивалась не менее науки и грубо на том же промежутке времени (18-ый век, отсчитываю от ХТК для музыки и научного метода для науки). 1500 книг - это очень мало, хотя деление на разделы очень и очень условное, там наверняка больше.<br><br>Т.е. рамки, скорее всего, сами по себе будут работать, ничего ведь не меняется - сбор сканов.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,VV123,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Т.е. рамки, скорее всего, сами по себе будут работать, ничего ведь не меняется - сбор сканов.</div><br>Теории и еще что-то там да наверное есть книги, но то на что я натыкался это десяток страниц только с нотами и где-то между нот можно наити что это за произведение, ни издателя ни года т.е. в лучшем случае это будет автор и название, язык какой ставить? Это будет похлеще журнальных статей. Не я не против наличия нот в базе, но с книгами то еще не разгребли.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,bookwarrior,"<div class=""postbody"">да нет, ноты издаются в обычной библиографии. Я сам в отрачестве музыкой увлекался, у меня были стопки малых и здоровенных томов с нотами. Я покупал ноты в специализированных (и даже разок в антикварном) музыкальных магазинах, потому что не ходил ни в какую муз. школу и доступа к материалу не было совсем. Обычные же библиотеки этого не хранят.<br><br>С поиском никаких проблем совершенно: в музыке библиография вся та же самая, что в книжном мире, абсолютно. Вас сбивает с толку, что ноты - в небуквенном формате, наверное. Ну а какая нам разница? Это скан всё-равно. Язык элементарно определяется: названия произведений всегда пишутся на каком-то языке. Да в общем-то можно ввести и значение N/A, т.е. ""не имеет отношения"". Это мелочи, разумеется я бы первый завопил, если бы ноты было невозможно в либген принести. Это вполне возможно.<br><br>Я вам честно скажу, в плане систематического сбора ноты я стал ""собирать"" раньше книг. И это было также трудно, как искать (физически, пешком по спец. рынкам и ""старым книгам"") научные книги позже. Просто жизнь так сложилась, что музыку мне было дальше не потянуть по обстоятельствам, и она навсегда осталась в прошлом. Сейчас с нотами проще, но всё-таки: где они, нотные библиотеки, сообщества? Я совершенно не против иметь ноты в либгене, пускай даже как отдельный дочерний проект, как Bill_G налепил с коллегами по аналогии с либгеном. Главное, чтобы это было - это гигантский культурный пласт, который странным образом у нас отсутствует (почти, впрочем также плоховато, как и лингвистика).<br><br>Я считаю это одной из тех немногих, но важных дыр, которые надо думать, как залеплять. Пока можно складывать в отдельную таблицу ну и вообще вести просто накопление - у нас всегда так: сначала накапливается огромная коллекция, только потом становится ясно, как именно её следует систематизировать. Журналы годами лежали, мы не знали, что с ними делать, но было понятно, что среди книг им совершенно не место. Комиксы тоже вызывали дискуссию, слава богу с боку остались, хотя я был против комиксов в LG - глупо это. Хорошо хоть хранятся во всех смыслах отдельно. Картины - тоже не в кассу. С другой стороны ноты - ну можно о них думать и как о картинах (тоже произведения искусства), но это печатные книжные издания, так что проблемы не вижу. К тому же доставать их также сложно бывает, как научные книги, в бумаге ноты обычно тоже недешёвые.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,VV123,"<div class=""postbody"">Как отдельный дочерний проект я согласен, самоучители и книги по музыке это пускай в либгене будет, сбивает с толку другое - если кто-то ошибся в названии и авторе произведения, то библиотекарю придется играть в игру ""угадай мелодию"" стрех букв (нот) и для человека не имеющего музыкального образования это будет тупик, те же иероглифы в гугле можно перевести а ноты... Вообщем я понял, если кто в инете наткнется на коллекцию нот надо скачивать потом складывать все это на фтп и при накоплении определенного кол-ва попытаться систематизировать и принять решение.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,bookwarrior,"<div class=""postbody"">ну Билл вон к науке вовсе отношения не имеет, а в игру ""угадай то, не знаю что"" играет успешно =)<br>На самом деле конечно это сказывается, но это некритично как показала практика. Я многого боялся из-за открытости веба, но многие страхи не оправдались, например вандализма до сих пор нет, хотя редактировать может любой. Хватило защиты по самой простой схеме, которая даже не потребовала дополнительного кодирования для реализации. Т.е. в том виде, в котором в среднем могут принести это добро, вполне сойдёт. Хотя я замечал, что местами LG используют, как файлопомойку, но это только вырезать, а нам это надо мониторить по вносимым записям.<br><br>Да, надо копить - потом будет видно. Мы не знаем структуры нотных коллекций в массе, поэтому загадывать, насколько это будет трудно или легко, тоже не следует.<br><br>Вот сейчас подумал, что ноты придётся держать отдельно: из-за торрентов - большинству ноты совершенно не нужны будут. Пожалуй это самая сильная причина.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&t=6424&view=next,silverware,"<div class=""postbody"">Согласен с книговоином по нотам, не согласен по картинам. Я за жизнь столько музеев не посетил, чтобы посмотреть столько картин моих любимых авторов, сколько их нашлось на ЛибГене. Но нотохранилище всё равно надо делать отдельно от книгохранилища, потому что побочные результаты от поиска по слову Handel мешают и книгочеям, и музыкантам. Нужна отдельная строка поиска.</div>",bookwarrior
